species_key,source_code_system,source_species_code,scientific_name,common_name,genus,specific_epithet,community_layers,growth_habits,original_bien_query_name,bien_query_scientific_name,bien_query_name,niche_taxon_name,niche_taxon_key,uses_manual_bien_override,manual_bien_override_name,override_decision,override_confidence,override_review_status,bien_range_available,range_lookup_status,range_match_status,needs_range_review,range_review_reason,range_lookup_error,source_tables,states_present,n_states,n_plot_visits,n_conditions,n_source_rows,abundance_total,in_seedlings,in_saplings,in_trees,in_shrubs,in_forbs,in_graminoids,in_p2veg_tree_layers,is_pseudo_taxon,has_scientific_name,needs_niche,source_scientific_name,recommended_bien_name,override_notes
p2veg:HELOL,nrcs_plants_symbol,HELOL,Heliomeris longifolia var. longifolia,longleaf false goldeneye,Heliomeris,longifolia,forb,forb,Heliomeris_longifolia_var._longifolia,Heliomeris longifolia var. longifolia,Heliomeris_longifolia_var._longifolia,Heliomeris longifolia var. longifolia,bien_taxon:heliomeris_longifolia_var_longifolia,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,AZ,1,2,2,3,35,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:HEMUM,nrcs_plants_symbol,HEMUM,Heliomeris multiflora var. multiflora,showy goldeneye,Heliomeris,multiflora,forb,forb,Heliomeris_multiflora_var._multiflora,Heliomeris multiflora var. multiflora,Heliomeris_multiflora_var._multiflora,Heliomeris multiflora var. multiflora,bien_taxon:heliomeris_multiflora_var_multiflora,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,AZ;CO;NM;UT;WY,5,15,17,24,255,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:HEMUN,nrcs_plants_symbol,HEMUN,Heliomeris multiflora var. nevadensis,Nevada goldeneye,Heliomeris,multiflora,forb,forb,Heliomeris_multiflora_var._nevadensis,Heliomeris multiflora var. nevadensis,Heliomeris_multiflora_var._nevadensis,Heliomeris multiflora var. nevadensis,bien_taxon:heliomeris_multiflora_var_nevadensis,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CO,1,1,1,3,55,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:HECO5,nrcs_plants_symbol,HECO5,Heliotropium convolvulaceum,phlox heliotrope,Heliotropium,convolvulaceum,forb,forb,Heliotropium_convolvulaceum,Heliotropium convolvulaceum,Heliotropium_convolvulaceum,Heliotropium convolvulaceum,bien_taxon:heliotropium_convolvulaceum,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,UT,1,1,1,1,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:HECO7,nrcs_plants_symbol,HECO7,Hemizonia congesta,hayfield tarweed,Hemizonia,congesta,forb,forb,Hemizonia_congesta,Hemizonia congesta,Hemizonia_congesta,Hemizonia congesta,bien_taxon:hemizonia_congesta,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CA,1,2,2,2,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:HECOL3,nrcs_plants_symbol,HECOL3,Hemizonia congesta ssp. luzulifolia,hayfield tarweed,Hemizonia,congesta,forb,forb,Hemizonia_congesta_ssp._luzulifolia,Hemizonia congesta ssp. luzulifolia,Hemizonia_congesta_ssp._luzulifolia,Hemizonia congesta ssp. luzulifolia,bien_taxon:hemizonia_congesta_ssp_luzulifolia,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CA,1,5,5,9,142,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:HEFO10,nrcs_plants_symbol,HEFO10,Hesperocyparis forbesii,,Hesperocyparis,forbesii,p2veg_tree_layer,seedling_sapling_tree,Hesperocyparis_forbesii,Hesperocyparis forbesii,Hesperocyparis_forbesii,Hesperocyparis forbesii,bien_taxon:hesperocyparis_forbesii,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CA,1,1,1,2,63.63256,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,,
p2veg:HEMA21,nrcs_plants_symbol,HEMA21,Hesperocyparis macnabiana,,Hesperocyparis,macnabiana,p2veg_tree_layer,large_tree;seedling_sapling_tree,Hesperocyparis_macnabiana,Hesperocyparis macnabiana,Hesperocyparis_macnabiana,Hesperocyparis macnabiana,bien_taxon:hesperocyparis_macnabiana,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CA,1,1,1,5,167,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,,
p2veg:HEMA22,nrcs_plants_symbol,HEMA22,Hesperocyparis macrocarpa,,Hesperocyparis,macrocarpa,p2veg_tree_layer,large_tree,Hesperocyparis_macrocarpa,Hesperocyparis macrocarpa,Hesperocyparis_macrocarpa,Hesperocyparis macrocarpa,bien_taxon:hesperocyparis_macrocarpa,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CA,1,1,1,1,28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,,
p2veg:HEPI11,nrcs_plants_symbol,HEPI11,Hesperocyparis pigmaea,pygmy cypress,Hesperocyparis,pigmaea,p2veg_tree_layer;shrub,large_tree;seedling_sapling_tree;shrub_vine,Hesperocyparis_pigmaea,Hesperocyparis pigmaea,Hesperocyparis_pigmaea,Hesperocyparis pigmaea,bien_taxon:hesperocyparis_pigmaea,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CA,1,3,4,6,34.700221,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,,
p2veg:HECOC8,nrcs_plants_symbol,HECOC8,Hesperostipa comata ssp. comata,needle and thread,Hesperostipa,comata,graminoid,graminoid,Hesperostipa_comata_ssp._comata,Hesperostipa comata ssp. comata,Hesperostipa_comata_ssp._comata,Hesperostipa comata ssp. comata,bien_taxon:hesperostipa_comata_ssp_comata,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,AZ;CA;CO;ID;MT;NM;NV;OR;UT;WA;WY,11,402,408,671,6197.107424,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:HECOI,nrcs_plants_symbol,HECOI,Hesperostipa comata ssp. intermedia,intermediate needle and thread,Hesperostipa,comata,graminoid,graminoid,Hesperostipa_comata_ssp._intermedia,Hesperostipa comata ssp. intermedia,Hesperostipa_comata_ssp._intermedia,Hesperostipa comata ssp. intermedia,bien_taxon:hesperostipa_comata_ssp_intermedia,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,AZ,1,1,1,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:HEWH,nrcs_plants_symbol,HEWH,Hesperoyucca whipplei,chaparral yucca,Hesperoyucca,whipplei,shrub,shrub_vine,Hesperoyucca_whipplei,Hesperoyucca whipplei,Hesperoyucca_whipplei,Hesperoyucca whipplei,bien_taxon:hesperoyucca_whipplei,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CA,1,148,156,254,1947.936946,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:HEARA2,nrcs_plants_symbol,HEARA2,Heteromeles arbutifolia var. arbutifolia,toyon,Heteromeles,arbutifolia,shrub,shrub_vine,Heteromeles_arbutifolia_var._arbutifolia,Heteromeles arbutifolia var. arbutifolia,Heteromeles_arbutifolia_var._arbutifolia,Heteromeles arbutifolia var. arbutifolia,bien_taxon:heteromeles_arbutifolia_var_arbutifolia,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CA,1,7,10,17,316.438592,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:HEBA2,nrcs_plants_symbol,HEBA2,Heterotheca barbata,Spokane false goldenaster,Heterotheca,barbata,forb,forb,Heterotheca_barbata,Heterotheca barbata,Heterotheca_barbata,Heterotheca barbata,bien_taxon:heterotheca_barbata,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,WA,1,1,1,1,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:HEVIF,nrcs_plants_symbol,HEVIF,Heterotheca villosa var. foliosa,hairy false goldenaster,Heterotheca,villosa,forb,forb,Heterotheca_villosa_var._foliosa,Heterotheca villosa var. foliosa,Heterotheca_villosa_var._foliosa,Heterotheca villosa var. foliosa,bien_taxon:heterotheca_villosa_var_foliosa,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,MT,1,1,2,3,10.684372,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:HEVIM3,nrcs_plants_symbol,HEVIM3,Heterotheca villosa var. minor,hairy false goldenaster,Heterotheca,villosa,forb,forb,Heterotheca_villosa_var._minor,Heterotheca villosa var. minor,Heterotheca_villosa_var._minor,Heterotheca villosa var. minor,bien_taxon:heterotheca_villosa_var_minor,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,MT,1,1,1,1,15,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:HEVIV,nrcs_plants_symbol,HEVIV,Heterotheca villosa var. villosa,hairy false goldenaster,Heterotheca,villosa,forb,forb,Heterotheca_villosa_var._villosa,Heterotheca villosa var. villosa,Heterotheca_villosa_var._villosa,Heterotheca villosa var. villosa,bien_taxon:heterotheca_villosa_var_villosa,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CO;MT;UT;WA;WY,5,14,14,21,138,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:HECYC,nrcs_plants_symbol,HECYC,Heuchera cylindrica var. cylindrica,roundleaf alumroot,Heuchera,cylindrica,forb,forb,Heuchera_cylindrica_var._cylindrica,Heuchera cylindrica var. cylindrica,Heuchera_cylindrica_var._cylindrica,Heuchera cylindrica var. cylindrica,bien_taxon:heuchera_cylindrica_var_cylindrica,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,WA,1,1,1,1,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:HECYO,nrcs_plants_symbol,HECYO,Heuchera cylindrica var. orbicularis,poker alumroot,Heuchera,cylindrica,forb,forb,Heuchera_cylindrica_var._orbicularis,Heuchera cylindrica var. orbicularis,Heuchera_cylindrica_var._orbicularis,Heuchera cylindrica var. orbicularis,bien_taxon:heuchera_cylindrica_var_orbicularis,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,WA,1,4,4,4,13,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:HEGRT,nrcs_plants_symbol,HEGRT,Heuchera grossulariifolia var. tenuifolia,gooseberryleaf alumroot,Heuchera,grossulariifolia,forb,forb,Heuchera_grossulariifolia_var._tenuifolia,Heuchera grossulariifolia var. tenuifolia,Heuchera_grossulariifolia_var._tenuifolia,Heuchera grossulariifolia var. tenuifolia,bien_taxon:heuchera_grossulariifolia_var_tenuifolia,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,OR,1,1,1,1,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:HEMID2,nrcs_plants_symbol,HEMID2,Heuchera micrantha var. diversifolia,crevice alumroot,Heuchera,micrantha,forb,forb,Heuchera_micrantha_var._diversifolia,Heuchera micrantha var. diversifolia,Heuchera_micrantha_var._diversifolia,Heuchera micrantha var. diversifolia,bien_taxon:heuchera_micrantha_var_diversifolia,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,WA,1,1,1,1,2.274765,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:HENO,nrcs_plants_symbol,HENO,Heuchera novomexicana,New Mexico alumroot,Heuchera,novomexicana,forb,forb,Heuchera_novomexicana,Heuchera novomexicana,Heuchera_novomexicana,Heuchera novomexicana,bien_taxon:heuchera_novomexicana,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,NM,1,2,2,2,12,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:HITI,nrcs_plants_symbol,HITI,Hibiscus tiliaceus,sea hibiscus,Hibiscus,tiliaceus,p2veg_tree_layer,large_tree;seedling_sapling_tree,Hibiscus_tiliaceus,Hibiscus tiliaceus,Hibiscus_tiliaceus,Hibiscus tiliaceus,bien_taxon:hibiscus_tiliaceus,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,HI,1,5,5,19,715.71008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,,
p2veg:HIAU,nrcs_plants_symbol,HIAU,Hieracium aurantiacum,orange hawkweed,Hieracium,aurantiacum,forb,forb,Hieracium_aurantiacum,Hieracium aurantiacum,Hieracium_aurantiacum,Hieracium aurantiacum,bien_taxon:hieracium_aurantiacum,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,ID;MT;OR;WA,4,31,36,53,412.381255,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:HICA10,nrcs_plants_symbol,HICA10,Hieracium caespitosum,meadow hawkweed,Hieracium,caespitosum,forb,forb,Hieracium_caespitosum,Hieracium caespitosum,Hieracium_caespitosum,Hieracium caespitosum,bien_taxon:hieracium_caespitosum,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,ID;MT;OR;WA,4,102,113,179,1428.877849,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:HICY,nrcs_plants_symbol,HICY,Hieracium cynoglossoides,houndstongue hawkweed,Hieracium,cynoglossoides,forb,forb,Hieracium_cynoglossoides,Hieracium cynoglossoides,Hieracium_cynoglossoides,Hieracium cynoglossoides,bien_taxon:hieracium_cynoglossoides,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,ID;MT;OR;WA,4,180,188,297,1358.670877,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:HIGRG,nrcs_plants_symbol,HIGRG,Hieracium gracile var. gracile,slender hawkweed,Hieracium,gracile,forb,forb,Hieracium_gracile_var._gracile,Hieracium gracile var. gracile,Hieracium_gracile_var._gracile,Hieracium gracile var. gracile,bien_taxon:hieracium_gracile_var_gracile,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,MT;WY,2,2,2,3,12,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:HILA8,nrcs_plants_symbol,HILA8,Hieracium lachenalii,common hawkweed,Hieracium,lachenalii,forb,forb,Hieracium_lachenalii,Hieracium lachenalii,Hieracium_lachenalii,Hieracium lachenalii,bien_taxon:hieracium_lachenalii,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,OR;WA,2,2,2,4,46.51426,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:HIPI2,nrcs_plants_symbol,HIPI2,Hieracium piloselloides,tall hawkweed,Hieracium,piloselloides,forb,forb,Hieracium_piloselloides,Hieracium piloselloides,Hieracium_piloselloides,Hieracium piloselloides,bien_taxon:hieracium_piloselloides,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,MT,1,1,1,1,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:HISCA,nrcs_plants_symbol,HISCA,Hieracium scouleri var. albertinum,Scouler's woollyweed,Hieracium,scouleri,forb,forb,Hieracium_scouleri_var._albertinum,Hieracium scouleri var. albertinum,Hieracium_scouleri_var._albertinum,Hieracium scouleri var. albertinum,bien_taxon:hieracium_scouleri_var_albertinum,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,ID;MT;OR;WA;WY,5,49,50,63,395.796808,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:HISCS2,nrcs_plants_symbol,HISCS2,Hieracium scouleri var. scouleri,Scouler's woollyweed,Hieracium,scouleri,forb,forb,Hieracium_scouleri_var._scouleri,Hieracium scouleri var. scouleri,Hieracium_scouleri_var._scouleri,Hieracium scouleri var. scouleri,bien_taxon:hieracium_scouleri_var_scouleri,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,WA,1,2,2,2,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:HIHIA,nrcs_plants_symbol,HIHIA,Hierochloe hirta ssp. arctica,northern sweetgrass,Hierochloe,hirta,graminoid,graminoid,Hierochloe_hirta_ssp._arctica,Hierochloe hirta ssp. arctica,Hierochloe_hirta_ssp._arctica,Hierochloe hirta ssp. arctica,bien_taxon:hierochloe_hirta_ssp_arctica,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CO;WA;WY,3,24,24,37,293,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:HIMO2,nrcs_plants_symbol,HIMO2,Hippuris montana,mountain mare's-tail,Hippuris,montana,forb,forb,Hippuris_montana,Hippuris montana,Hippuris_montana,Hippuris montana,bien_taxon:hippuris_montana,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,AK,1,1,1,1,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:HOJUJ,nrcs_plants_symbol,HOJUJ,Hordeum jubatum ssp. jubatum,foxtail barley,Hordeum,jubatum,graminoid,graminoid,Hordeum_jubatum_ssp._jubatum,Hordeum jubatum ssp. jubatum,Hordeum_jubatum_ssp._jubatum,Hordeum jubatum ssp. jubatum,bien_taxon:hordeum_jubatum_ssp_jubatum,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CA;OR,2,2,3,7,172.235212,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:HOMAG,nrcs_plants_symbol,HOMAG,Hordeum marinum ssp. gussoneanum,Mediterranean barley,Hordeum,marinum,graminoid,graminoid,Hordeum_marinum_ssp._gussoneanum,Hordeum marinum ssp. gussoneanum,Hordeum_marinum_ssp._gussoneanum,Hordeum marinum ssp. gussoneanum,bien_taxon:hordeum_marinum_ssp_gussoneanum,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CA,1,1,2,5,34.667944,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:HOMUL,nrcs_plants_symbol,HOMUL,Hordeum murinum ssp. leporinum,hare barley,Hordeum,murinum,graminoid,graminoid,Hordeum_murinum_ssp._leporinum,Hordeum murinum ssp. leporinum,Hordeum_murinum_ssp._leporinum,Hordeum murinum ssp. leporinum,bien_taxon:hordeum_murinum_ssp_leporinum,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CA,1,5,5,8,154.16456,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:HOFUC2,nrcs_plants_symbol,HOFUC2,Horkelia fusca ssp. capitata,bighead horkelia,Horkelia,fusca,forb,forb,Horkelia_fusca_ssp._capitata,Horkelia fusca ssp. capitata,Horkelia_fusca_ssp._capitata,Horkelia fusca ssp. capitata,bien_taxon:horkelia_fusca_ssp_capitata,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CA,1,1,1,4,22,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:HOTR,nrcs_plants_symbol,HOTR,Horkelia tridentata,threetooth horkelia,Horkelia,tridentata,forb,forb,Horkelia_tridentata,Horkelia tridentata,Horkelia_tridentata,Horkelia tridentata,bien_taxon:horkelia_tridentata,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CA,1,1,1,1,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:HUSES,nrcs_plants_symbol,HUSES,Huperzia selago var. selago,fir clubmoss,Huperzia,selago,forb,forb,Huperzia_selago_var._selago,Huperzia selago var. selago,Huperzia_selago_var._selago,Huperzia selago var. selago,bien_taxon:huperzia_selago_var_selago,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,MT,1,3,3,7,49,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:HYCAA,nrcs_plants_symbol,HYCAA,Hydrophyllum capitatum var. alpinum,alpine waterleaf,Hydrophyllum,capitatum,forb,forb,Hydrophyllum_capitatum_var._alpinum,Hydrophyllum capitatum var. alpinum,Hydrophyllum_capitatum_var._alpinum,Hydrophyllum capitatum var. alpinum,bien_taxon:hydrophyllum_capitatum_var_alpinum,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CA;OR,2,4,5,6,32.78315,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:HYCAC,nrcs_plants_symbol,HYCAC,Hydrophyllum capitatum var. capitatum,ballhead waterleaf,Hydrophyllum,capitatum,forb,forb,Hydrophyllum_capitatum_var._capitatum,Hydrophyllum capitatum var. capitatum,Hydrophyllum_capitatum_var._capitatum,Hydrophyllum capitatum var. capitatum,bien_taxon:hydrophyllum_capitatum_var_capitatum,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,OR;WA,2,21,21,30,110,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:HYFEA,nrcs_plants_symbol,HYFEA,Hydrophyllum fendleri var. albifrons,white waterleaf,Hydrophyllum,fendleri,forb,forb,Hydrophyllum_fendleri_var._albifrons,Hydrophyllum fendleri var. albifrons,Hydrophyllum_fendleri_var._albifrons,Hydrophyllum fendleri var. albifrons,bien_taxon:hydrophyllum_fendleri_var_albifrons,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,OR,1,1,1,3,32,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:HYSA,nrcs_plants_symbol,HYSA,Hymenoclea salsola,burrobrush,Hymenoclea,salsola,shrub,shrub_vine,Hymenoclea_salsola,Hymenoclea salsola,Hymenoclea_salsola,Hymenoclea salsola,bien_taxon:hymenoclea_salsola,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,AZ;CA,2,11,12,18,205,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:HYSAS,nrcs_plants_symbol,HYSAS,Hymenoclea salsola var. salsola,burrobrush,Hymenoclea,salsola,shrub,shrub_vine,Hymenoclea_salsola_var._salsola,Hymenoclea salsola var. salsola,Hymenoclea_salsola_var._salsola,Hymenoclea salsola var. salsola,bien_taxon:hymenoclea_salsola_var_salsola,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,AZ,1,1,1,1,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:HYFIL,nrcs_plants_symbol,HYFIL,Hymenopappus filifolius var. lugens,fineleaf hymenopappus,Hymenopappus,filifolius,forb,forb,Hymenopappus_filifolius_var._lugens,Hymenopappus filifolius var. lugens,Hymenopappus_filifolius_var._lugens,Hymenopappus filifolius var. lugens,bien_taxon:hymenopappus_filifolius_var_lugens,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,AZ,1,1,1,1,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:HYRE,nrcs_plants_symbol,HYRE,Hymenophyllum recurvum,ohiaku,Hymenophyllum,recurvum,forb,forb,Hymenophyllum_recurvum,Hymenophyllum recurvum,Hymenophyllum_recurvum,Hymenophyllum recurvum,bien_taxon:hymenophyllum_recurvum,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,HI,1,3,3,4,14,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:HYRIF,nrcs_plants_symbol,HYRIF,Hymenoxys richardsonii var. floribunda,Colorado rubberweed,Hymenoxys,richardsonii,forb,forb,Hymenoxys_richardsonii_var._floribunda,Hymenoxys richardsonii var. floribunda,Hymenoxys_richardsonii_var._floribunda,Hymenoxys richardsonii var. floribunda,bien_taxon:hymenoxys_richardsonii_var_floribunda,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,CO,1,2,2,2,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
p2veg:HYOF,nrcs_plants_symbol,HYOF,Hyssopus officinalis,hyssop,Hyssopus,officinalis,forb,forb,Hyssopus_officinalis,Hyssopus officinalis,Hyssopus_officinalis,Hyssopus officinalis,bien_taxon:hyssopus_officinalis,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,P2VEG_SUBPLOT_SPP,NV,1,1,1,1,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
