"site_id","def","pr","tmmn","tmmx"
"3018097010690",334.016666666667,470.266666666667,-3.70138888888889,10.4869444444444
"3018194010690",340.316666666667,464.666666666667,-3.58555555555556,10.5705555555556
"3018254010690",301.17,485.5,-4.0525,9.69888888888889
"3018580010690",261.476666666667,176.366666666667,-10.7186111111111,0.106666666666667
"3018642010690",280.886666666667,163.466666666667,-10.6841666666667,0.117777777777778
"3018702010690",269.383333333333,170.4,-10.6897222222222,0.0988888888888889
"3018835010690",285.16,156.866666666667,-10.9866666666667,-0.189444444444444
"3019021010690",314.64,540.566666666667,-0.548333333333333,12.1141666666667
"3019218010690",379.25,507.666666666667,0.877777777777778,13.2086111111111
"3019264010690",350.57,513.966666666667,0.270277777777778,12.7486111111111
"3019288010690",418.67,485.1,1.44694444444444,13.6816666666667
"3019715010690",404.39,502.033333333333,0.4275,13.2122222222222
"3019795010690",243.75,643.466666666667,-2.135,10.6783333333333
"3019830010690",317.343333333333,639.733333333333,-0.325555555555556,12.6958333333333
"3019991010690",275.26,164.766666666667,-10.8219444444444,0.0147222222222223
"3020027010690",274.623333333333,167.333333333333,-10.7633333333333,0.0616666666666667
"3020069010690",256.01,601.033333333333,-1.24972222222222,11.4377777777778
"3020125010690",283.68,158.433333333333,-10.7622222222222,0.0344444444444445
"3020309010690",286.35,155.933333333333,-10.9444444444444,-0.146111111111111
"3020394010690",272.76,167.266666666667,-10.8041666666667,0.00777777777777786
"3020542010690",337.133333333333,616.133333333333,-0.2475,12.7227777777778
"3020700010690",319.6,600.766666666667,-0.32,12.1966666666667
"3020747010690",345.286666666667,608.466666666667,-0.314166666666667,12.6252777777778
"3020957010690",283.893333333333,654.3,-2.43527777777778,10.6408333333333
"3021547010690",419.19,508.933333333333,0.571388888888889,13.2102777777778
"3022036010690",403.726666666667,499.233333333333,-1.21222222222222,12.3694444444444
"3022094010690",363.926666666667,528.366666666667,-2.63472222222222,11.1336111111111
"3022209010690",509.103333333333,399.666666666667,0.768055555555556,14.1511111111111
"3022969010690",327.196666666667,618.766666666667,-0.384166666666667,12.4580555555556
"3023218010690",345.286666666667,608.466666666667,-0.314166666666667,12.6252777777778
"3023872010690",330.983333333333,496.1,-3.02861111111111,10.4975
