DAMAGE_AGENT_CD,official_label,scientific_name_or_other,official_group_code,agent_group,is_insect_agent,threshold,region,source,source_pdf_page,definition_source_version,manual_version_applicability,code_status,review_status
41003,big game,big game,41000,Wild Animals,FALSE,Any damage to the terminal leader; damage >=20% of the roots or boles with >20% of the circumference affected; damage >20% of the multiple-stems (on multi-stemmed woodland species) with >20% of the circumference affected; >20% of the branches affected; damage >=20% of the foliage with >=50% of the leaf/needle affected.,PNWRS; RMRS,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",975,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
41004,mice or voles,mice or voles,41000,Wild Animals,FALSE,Any damage to the terminal leader; damage >=20% of the roots or boles with >20% of the circumference affected; damage >20% of the multiple-stems (on multi-stemmed woodland species) with >20% of the circumference affected; >20% of the branches affected; damage >=20% of the foliage with >=50% of the leaf/needle affected.,PNWRS,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",976,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
41005,pocket gophers,Geomyidae spp.,41000,Wild Animals,FALSE,Any damage to the terminal leader; damage >=20% of the roots or boles with >20% of the circumference affected; damage >20% of the multiple-stems (on multi-stemmed woodland species) with >20% of the circumference affected; >20% of the branches affected; damage >=20% of the foliage with >=50% of the leaf/needle affected.,PNWRS; RMRS,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",976,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
41006,porcupines,Erethizon dorsatum,41000,Wild Animals,FALSE,Any damage to the terminal leader; damage >=20% of the roots or boles with >20% of the circumference affected; damage >20% of the multiple-stems (on multi-stemmed woodland species) with >20% of the circumference affected; >20% of the branches affected; damage >=20% of the foliage with >=50% of the leaf/needle affected.,PNWRS; RMRS,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",976,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
41007,rabbits or hares,Sylvilagus spp.,41000,Wild Animals,FALSE,Any damage to the terminal leader; damage >=20% of the roots or boles with >20% of the circumference affected; damage >20% of the multiple-stems (on multi-stemmed woodland species) with >20% of the circumference affected; >20% of the branches affected; damage >=20% of the foliage with >=50% of the leaf/needle affected.,PNWRS,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",976,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
41008,sapsuckers,Sphyrapicus spp.,41000,Wild Animals,FALSE,Any damage to the terminal leader; damage >=20% of the roots or boles with >20% of the circumference affected; damage >20% of the multiple-stems (on multi-stemmed woodland species) with >20% of the circumference affected; >20% of the branches affected; damage >=20% of the foliage with >=50% of the leaf/needle affected.,PNWRS-AK; RMRS; SRS,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",977,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
41009,squirrels,Sciuridae spp.,41000,Wild Animals,FALSE,Any damage to the terminal leader; damage >=20% of the roots or boles with >20% of the circumference affected; damage >20% of the multiple-stems (on multi-stemmed woodland species) with >20% of the circumference affected; >20% of the branches affected; damage >=20% of the foliage with >=50% of the leaf/needle affected.,PNWRS,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",977,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
41010,woodpeckers,Piciformes spp.,41000,Wild Animals,FALSE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",977,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
41011,moose,Alces alces,41000,Wild Animals,FALSE,Any damage to the terminal leader; damage >=20% of the roots or boles with >20% of the circumference affected; damage >20% of the multiple-stems (on multi-stemmed woodland species) with >20% of the circumference affected; >20% of the branches affected; damage >=20% of the foliage with >=50% of the leaf/needle affected.,PNWRS-AK,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",977,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
41012,elk,Cervus elaphus,41000,Wild Animals,FALSE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",977,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
41013,deer,Odocoileus spp.,41000,Wild Animals,FALSE,Any damage to the terminal leader; damage >=20% of the roots or boles with >20% of the circumference affected; damage >20% of the multiple-stems (on multi-stemmed woodland species) with >20% of the circumference affected; >20% of the branches affected; damage >=20% of the foliage with >=50% of the leaf/needle affected.,PNWRS,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",978,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
41014,feral pigs,Sus scrofa,41000,Wild Animals,FALSE,Any damage to the terminal leader; damage >=20% of the roots or boles with >20% of the circumference affected; damage >20% of the multiple-stems (on multi-stemmed woodland species) with >20% of the circumference affected; >20% of the branches affected; damage >=20% of the foliage with >=50% of the leaf/needle affected.,PNWRS,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",978,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
41015,mountain beaver,Aplodontia rufa,41000,Wild Animals,FALSE,Any damage to the terminal leader; damage >=20% of the roots or boles with >20% of the circumference affected; damage >20% of the multiple-stems (on multi-stemmed woodland species) with >20% of the circumference affected; >20% of the branches affected; damage >=20% of the foliage with >=50% of the leaf/needle affected.,PNWRS,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",978,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
41017,earthworms,Lumbricidae,41000,Wild Animals,FALSE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",978,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
41800,other wild animals (known),other wild animals (known),41000,Wild Animals,FALSE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",978,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
41900,unknown wild animals,unknown wild animals,41000,Wild Animals,FALSE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",978,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
42000,Domestic Animals,,42000,Domestic Animals,FALSE,Any damage to the terminal leader; damage >=20% of the roots or boles with >20% of the circumference affected; damage >20% of the multiple-stems (on multi-stemmed woodland species) with >20% of the circumference affected; >20% of the branches affected; damage >=20% of the foliage with >=50% of the leaf/needle affected.,All,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",979,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
42001,cattle,Bos taurus,42000,Domestic Animals,FALSE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",979,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
42002,goats,Capra hircus,42000,Domestic Animals,FALSE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",979,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
42003,horses,Equus caballus,42000,Domestic Animals,FALSE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",979,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
42004,sheep,Ovis aries,42000,Domestic Animals,FALSE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",979,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
42800,other domestic animal (unknown),other domestic animal (unknown),42000,Domestic Animals,FALSE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",979,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
42900,unknown domestic animals,unknown domestic animals,42000,Domestic Animals,FALSE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",979,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
50000,Abiotic Damage,,50000,Abiotic Damage,FALSE,Any damage to the terminal leader; damage >=20% of the roots or boles with >20% of the circumference affected; damage >20% of the multiple-stems (on multi-stemmed woodland species) with >20% of the circumference affected; >20% of the branches affected; damage >=20% of the foliage with >=50% of the leaf/needle affected.,All,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",979,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
50001,air pollutants,,50000,Abiotic Damage,FALSE,Any damage to the terminal leader; damage >=20% of the roots or boles with >20% of the circumference affected; damage >20% of the multiple-stems (on multi-stemmed woodland species) with >20% of the circumference affected; >20% of the branches affected; damage >=20% of the foliage with >=50% of the leaf/needle affected.,PNWRS-IS; RMRS,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",979,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
50002,chemical,,50000,Abiotic Damage,FALSE,"Any damage to the terminal leader; damage >=20% of the roots, stems, or branches; damage >=20% of the foliage with >=50% of the leaf/needle affected.",NRS,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",980,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
50003,drought,,50000,Abiotic Damage,FALSE,Any damage to the terminal leader; damage >=20% of the roots or boles with >20% of the circumference affected; damage >20% of the multiple-stems (on multi-stemmed woodland species) with >20% of the circumference affected; >20% of the branches affected; damage >=20% of the foliage with >=50% of the leaf/needle affected.,NRS; RMRS,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",980,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
50004,flooding / high water,,50000,Abiotic Damage,FALSE,Any damage to the terminal leader; damage >=20% of the roots or boles with >20% of the circumference affected; damage >20% of the multiple-stems (on multi-stemmed woodland species) with >20% of the circumference affected; >20% of the branches affected; damage >=20% of the foliage with >=50% of the leaf/needle affected.,NRS; PNWRS-AK; RMRS; SRS,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",980,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
50005,frost,,50000,Abiotic Damage,FALSE,Any damage to the terminal leader; damage >=20% of the roots or boles with >20% of the circumference affected; damage >20% of the multiple-stems (on multi-stemmed woodland species) with >20% of the circumference affected; >20% of the branches affected; damage >=20% of the foliage with >=50% of the leaf/needle affected.,RMRS,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",980,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
50006,hail,,50000,Abiotic Damage,FALSE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",980,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
50007,heat,,50000,Abiotic Damage,FALSE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",980,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
50008,lightning,,50000,Abiotic Damage,FALSE,Any damage to the terminal leader; damage >=20% of the roots or boles with >20% of the circumference affected; damage >20% of the multiple-stems (on multi-stemmed woodland species) with >20% of the circumference affected; >20% of the branches affected; damage >=20% of the foliage with >=50% of the leaf/needle affected.,All,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",981,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
